03095;P.T. Setio Harto (LTD).;Komplek Duta Merlin Blok B-50, 3-5 Jl. Gajah Mada Jakarta;6343120;6333244
03096;PT. Adisa Karya Pratama;Jl. Dewi Sartika Dalam No 40 Cawang Jakarta Timur;46222812;46222811
03097;Pusat Alat Bantu Dengar Hearing Vision;Jl. Danau Sunter Utara Kav. 60 Jakarta;65309150;65305671
03098;PT. Surgika Alkesindo;Jl. Letjen Suprapto No. 60, Unit G-H Jakarta;4252634;4253635
03099;Madesa Sejahtera Utama;Jl. Gunung Sahari Raya 518/14;4205325;4253679
031;PT. Info Sarana Medika PERSI;Jl. Prof Soepomo SH No.231 Tebet, Jakarta Selatan;021-83782901;021-83782902
0310;PT. Bluemart Technology Indonesia;GD Griya Sinta 9floor, unit5-6, Jl. Tomang Raya No. 39 Tomang Grogol Petamburan. Jakarta Barat;26700270;26700274
03100;C.V. Soetan Noerdin;Jl. Pangeran No. 77 Condet jakarta;8000014;80877939
03101;PT. Brataco;Jl. Cideng Barat No. 78 Jakarta Pusat;3522733;3522734
03102;Eli Lilly Division of Parazelsus Indonesia;Jl. Gatot Subroto No. 38 Jakarta;5228338;5228337
03103;PT. Herlina Indah;Pulo Gadung Industrial estate, jl. Rawa Sumur II Blok DD No. 16 Jakarta;4609482;4600320
03104;PT. Caraka Perdana Megah;Jl. Mampang Prapatan Mo. 96 Jakarta;7666150;7987195
03105;PT CMS Medical & Dental Supply;Jl. Aria Putera No 93 Serua Indah Ciputat Tangsel;74704203;74704203
03106;PT. Bernofarm;Jl. Darmokali N0. 76 Surabaya;0315660025;0315676784
03107;PT. Mandiri Transforma Global;PTC 8A No. 7 Jl. Raya Bekasi Jakarta;46823751;46835097
03108;PT. Johnson & Johnson Indonesia;K-Link Tower, 12th floor Gatot Subroto 59A Jakarta;29353935;29026878
03109;PT. Ferron Par Pharmaceuticals;Jakarta;0;0
0311;RSUD Budhi Asih;Jl. Dewi Sartika Cawang III/200 Jakarta;8090282;8009157
03110;PT. Hogy Medical Sales Indonesia;Jl. Jend. Sudirman Kav. 3 Jakarta;5723201;5723202
03111;PT Widatra Bhakti;Jl. Raden Saleh No 44 Jakarta;3911775;3911774
03112;Sanofi Group Indonesia;Jl.Jend. A. Yani Pulo Mas Jakarta;4892208;4751035
03113;Bio E Indonesia;Jl. Bumi 16 Jakarta Selatan;7253826;0
03114;PT. Parit Padang Global;Jl. Gunung Sahari XII/6-7 Jakarta;6395909;6011602
03115;PT Snapsindo Tunggal Putra;Jakarta;085719912220;7253055
03116;PT. Multipard Mandiri;Jl. Balai Pustaka Timur Blok J No 225E lt 2 Jakarta;93184871;47861707
03117;Sometech Indonesia;Perkantoran Puri Niaga, Blok J1 No. 3H Kembangan Jakarta;58358236;58306154
03118;PT. Medquest Jaya Global;Jl. Salemba Raya No. 5 -5A Jakarta;39842961;31937736
03119;PT. Dos Ni Roha;Jl. Letjen MT. Haryono Kav. 10 Jakarta;0;0
0312;PT. Adisarana Perdana Makmur;Jl. Kalibaru Barat No. D44A Jakarta Pusat 10460;4267216;22424303
03120;PT. Pfizer Indonesia;Jl. Jend. Sudirman No. 28 Jakarta;57931088;57931098
03121;PT. Techno Mitra Medika Abadi;Jakarta;0;0
03122;PT. Adi Nusa Kencana;Jl. Kayumanis No 10 Kramat Jati Jakarta;8097033;80884605
03123;PT. Mega Medical Abadi;Jl. RS Fatmawati No. 20 Jakarta;75900047;75911489
03124;PT. Masohi Medika;Jl. KH. Abdullah Syafei No 22 Tebet Jakarta;34643419;8642380
03125;PT. BLS Indonesia Prima;Jakarta;0;0
03126;PT Reckit Benckiser Indonesia;Jl. Danau Buyan Blok F1 No 29 Jakarta;5749070;5749071
03127;PT Rajawali Nusindo;Jl. Pulo Kambing Raya No 30 Jakarta ;4600692;46827651
03128;PT. Takeda Indonesia ;Jl. Jend. Sudirman Kav. 25 Jakarta;5267656;5267657
03129;PT. Pharma Metric Labs;Jakarta;0;0
03130;PT. Tiara Kencana;Jl. Raya Pasar Minggu KM, 18 No. 17  Jakarta Selatan ;7987862;7987872
03131;Jantra Reka Saksanamas;Taman Palem Lestari, Blok A3-38, Jl. Kramat Raya Cengkareng Barat Jakarta;5555807;5555792
03132;PT. Lebahlestari Prima;Jl. Tenggiri No 1F Rawamangun Jakarta;4895742;4894908
03133;PT. Berca Niaga Medika;Jl. Abdul Muis 62 Jakarta;3518826;3518832
03134;P.T. Yarindo Farmatama;Jl. Raden Saleh No 4 Gd. Dinar Jakarta Pusat;3147201;3146114
03135;PT Tripatria Andalan Medika;Jl. Kaji No. 22C Jakarta;6327712;6326222
03136;PT Poly Jaya Medikal;Jl. Cilieung No. 61 Kp. Kb Duren, Kalimulya Depok;87911526;87917166
03137;PT. Versacon Medical;Jl. Anggrek Neli Murni Blok C No 30-30A Jakarta;53677598;53677599
03138;PT. Medtek;Jl. Suryopranoto 1-9  Jakarta;3801811;3844875
03139;PT. Merck Sharp Dohme Pharma Tbk;Jl. Jend. Sudirman Kav. 1 Jakarta;6221 57897000;6221 57897099
03140;PT Sysmex Indonesia;Jl. HR Rasuna Said Blok X5 No 13 Jakarta;30026688;30026699
03141;PT Perfect Global;Graha Cempaka Mas Blok E 16, Jl. Letjend Soeprapto Jakarta;4223394;4223095
03142;PT. Bio Farma (Persero);Jl. Pasteur No 28 Bandung;022 2033755;022 2037427
03143;PT. BSN Medical Indonesia;Jl. Kapt. Subijanto BSD Tangerang;5376248;5376258
03144;PT. Demka Sakti;Jl. Tanah Abang III No. 19 A-B & 28 D Jakarta;3453421;3450371
03145;Lundbeck indonesia Business Unit;Jl. Jend Gatot Subroto Kav. 38 Jakarta;5228338;52901132
03146;PT. Ikapharmindo Putramas;Jl. Pulo Gadung Raya No 29 Jakarta;4614766;46824502
03147;PT. Batavia Prima Jaya;Jl. ANgkasa Kav. B-6 lt 1 Blok C3 No. 2 Jakarta;24096726;24096726
03148;CV. Dua Rizky;Jl. H. Aip Raya No. 30 Bekasi;8845136;0
03149;CV. Cahaya Langgeng Persada;Jl. Nanas Raya, Flamboyan V Utan Kayu Selatan, Jakarta;8195588;8195588
03150;UD Taufiq Jaya;Jakarta;0;0
03151;PT. Global Promedika Service;Graha IMP Lt. 4A. Jl. Penjernihan Raya No. 38 Jakarta;5701467;5701468
03152;Krista Exhibitions;Jakarta;0;0
03153;PT. BBRAUN Medical Indonesia;Jl. HR. Rasuna Said Kav. X-2 No. 4 Jakarta;52907170;52907178
03154;PT Multi Sarana Medika;Komplek Gading Bukit Indah Blok B No 1 Jakarta;45856060;4513660
03155;PT. Satya Abadi Pharma;Jl. Tebet Barat Dalam II No. 17 Jakarta;8357229;8357230
03156;PT. Novell Pharmaceutical Laboratories;Jl. Pos Pengumben Raya No 8 Kebon Jeruk Jakarta;5355888;5355822
03157;PT. Fresenius Kani Indonesia;Jl. HR Rasuna Said X2 Kav 5 Jakarta;52961789;52961763
03158;Fahrenheit PT. Pratapa Nirmala;Jl. Raden Saleh Raya No 4 Jakarta;3903093;3903090
03159;PT Sevana Distribution;Infinia Park Blok A No 52 Jl. Dr sahardjo No 45 Jakarta ;83791155;83791166
03160;PT. Indoprima Bionet;Jl. Tamansari Raya, Komplek 56 No. 56B Jakarta Barat;6495177;6492677
03161;Citra Munajah Medika;Jl. Moh Kahfi 1 Matoa No 18 Depok ;998202789;0
03162;PT. Global Jaya Medika;Gandaria 8 ofiice tower 11tg unit A & K Jl. iskandar Muda Kebayoran Lama Jakarta;29036364;29036358
03163;P.T. Agungmakmur Luhurrezeki;Jl. Robusta - Raya Q2/12 Pondok Kopi Jakarta Timur;081284219078;0
03164;PT Eisai Indonesia;Sentral Senayan II, 12 th Floor Jl. Asia Afrika No. 8 Jakarta Pusat;57951994;57951995
03165;PT. Hospi Medik Indonesia;Ruko PTC Blok 8C/11 Jakarta Timur;4606536;46834484
03166;CV. Tribudidarma;Jl. Rajawali Raya D8 No 42 Pondok Bahar Karang Tengah Tangerang;33222113;8348070
03167;PT. Visi Trading Distribusi;Jl. Pangeran Jayakarta 24/38 Jakarta;6397096;6298649
03168;PT. Bryan Adhi Jaya;Ji. Cipinang Cempedak II No. 217 Otista Raya Jakarta;85913126;85901560
03169;PT. Phapros, Tbk;Gd. RNI Jl. Denpasar Raya Kav. DIII Kuningan Jakarta ;5276263;5209381
03170;PT Parazelsus Indonesia;Menara Jamsostek 22nd floor, suite 2206 jl. Jend Gatot Subroto 38 Jakarta;5228338;5228337
03171;PT. Megah Alkesindo;Komplek Ruko Rawa bambu, jl. Rawa Bambu Raya No 15 G-H Pasar Minggu Jakarta;78844990;78847144
03172;CV. Indolab Jaya;Jl. Rukun Ujung No. 13A Pejaten Timur, Jakarta;7993553;7901254
03173;PT. Indolab Artha Medika;Jl. Sunter paradis Tahap II Blok A No 43 Sunter Agung Podomoro Jakarta;6508478;65308479
03174;PT. Pharos Indonesia;Jl. Limo 40, Permata Hijau, Senayan Jakarta;7200981;7260788
03175;PT Enseval Putera Megatrading Tbk - Jakarta I Branch;Jl. Pulo Lentut No 10 Kawasan Industri Pulogadung Jakarta;4600200;4609049
03176;Allied Healthcare;Kompleks Perkantoran Duta Merlin, Blok C/36 Jl. Gajah Mada 3-5 Jakarta;63879525;63879509
03177;PT. Darya-Varia;Jakarta;0;0
03178;PT. Yarindo Farmatama ;Jl. Raden Saleh No. 4 Gedung Dinar Jakarta Pusat;3147201;3146114
03179;PT. Servier Indonesia;Menara Kadin Indonesia 18th floor, jl. HR Rasuna Said blok X-5 Kav. 2-3 Jakarta;57903940;57903941
03180;Dedi Muhtar Ortothik - Prosthetik;Jl. Delima Putih II No 24D. Cilebut Bogor;0251 7539849;0
03181;PT. Frismed Hoslab Indonesia;Ruko Bidex Blok G No. 30-31 Komplek CBD BSD City Tangerang;53167150;53167153
03182;CV. Amrindo;ITC Cempaka Mas Lt. GF Blok F No. 487 Jakarta;41437107;41777582
03183;GlaxoSmithKline;Jakarta;0;0
03184;CV. Mufidach Bioestetika;Jl. Peternakan No. 8A Jakarta Timur;8402536;8416999
03185;CV. Discus ;Jakarta;0;0
03186;PT Nelta Multi Gracia;Komplek Sentra Bisnis Blok SB IX No 8 Harapan Indah Bekasi;88866201;88866220
03187;PT. Biogen Scientific;Rukan Tanjung Mas Raya Jl. Raya Lenteng Agung Blok B1 No. 21 Jakarta;78833315;78833368
03188;PT Dipa Pharmalab Intersains;Jl. Kebayoran Lama No. 28 Jakarta;53653883;53679080
03189;Landson PT Pertiwi Agung;Mensa 2 Building Jl. HR. Rasuna Said Kav. B-35 Kuningan Jakarta;5209356;5200509
03190;C.V. Swabuana Jaya Abadi;Jl. Swasembada Timur XXI No 16 Rt 018 RW 005 Kb. Bawang Tj.  Priok Jakarta Utara;96383929;4350067
03191;PT. Transmedic Indonesia;Perkantoran Menara Era, Unit -01 Jl. Senen Raya No. 135-137 Jakarta;3801420;3801421
03192;PT. Alam Putra Sakti;Graha Cempaka Mas Blok B/16 Jakarta;4217675;4217677
03193;PT. Medika Teknik Bahamatama;Jl. Summagung III, Block P2/21 Lt 2 Kelapa Gading Jakarta Utara;4520469;4516512
03194;PT. Multisera Indosa;Jl. Jend. Sudirman No. 68 Km 4.5 Palembang;0711 416541;0711 421722
03195;PT. Berlian Abadua Satu;KTB Annex Building 1st floor. Jl. A Yani Pulomas Jakarta Timur;47899373;47866083
03196;Medison Jaya Raya;Wisma Tendean, 5th floor. Jl. Kapt. Tendean No. 7 Jakarta Selatan;79194411;79194141
03197;PT. Dwiasri Graha;Gedung Apotek K-24 Jl. Utan kayu RayaNo. 19A Jakarta;85914266;70981312
03198;PT. Indocore Perkasa;Graha Mas Pemuda Blok AB 19, Jl. Pemuda Jakarta ;47882599;47882598
03199;PT. Akurat Intan Madya ;Jl. Gajah Mada No. 3-5 Komp. Duta Merlin Blok F 5&6 Jakarta;6337715;6337716
032;Markas Besar Tentara Nasional Indonesia Pusat Penerangan;Jl. Madu Ujung Curug No.34, Kalimalang Jakarta Timur 13450;021-86905465;021-8656781
03200;CV. Swabuana Jaya Abadi;Jl. Swasembada Timur 21 No. 16b Tanjung Priok, Jakarta Utara;4350067;0
03201;U.D. Yuni;Jakarta;0;0
03202;PT. Beta Medical;Jl. Pangeran Antasari No. 212 Cilandak Barat Jakarta;75911890;75911694
03203;PT AstraZeneca Indonesia;Jl. TB Simatupang Kav. 88 Jakarta;29979000;78835666
03204;RAC Gusdi Percetakan & Perdagangan Umum;Ruko Sektor V Blok A 17/3A Pondok Ungu Permai Beksi;70068812;8874688
03205;PT Bisawi Tumbuh Selaras;Jl. Raya Pejuangan No. 88 Kebon Jeruk Jakarta;53650599;53650631
03206;PT. Behrindo Nusaperkasa;12th floor Menara Rajawali. Jl. DR. Ide Anak Agung Gde Agung Kawasan Mega Kuningan Jakarta;5761612;5761614
03207;PT. Picarinjaya Abadi;Jl. Raya Kelapa Nias Graha SKG Blok GN No 7 Kelapa Gading Jakarta;45877615;45879423
03208;PT. Dharma Bhakti Medika Sejati;omp. Royal Gading Square, Blok RG-10/08 B-C. Jl. Pengangsaan Dua Kelapa Gading Jakarta;45872215;37928870
03209;Hexpram Jaya A Kalbe Company;Jl. Let. Jend. Suprapto Kav. 400 Jakarta;4203030;4241140
03210;PT. Indo Tekhnoplus;BSD Junction, Blok B - 28 Jl. Pahlawan Seribu, BS City Serpong;53163762;53163764
03211;PT Actavis Indonesia;Talavera Office Park, 7th floor, Jl. Letjen. TB Simatupang Kav 22-26 Cilandak, Jakarta;75924640;75924642
03212;PT. Murti Indah Sentosa;Wisma Murti, Jl. Sultan Iskandar Muda Kav. 29 Kebayoran Lama Jakarta;7238312;7262229
03213;PT. Murni Solusindo Nusantara;Rukan Taman Meruya, Blok M No.41-43A Jakarta Barat;021-5841060;021-5874505
03214;PT. Thomasong Nirmala;Jl. A.M. Sangaji No. 20 A Jakarta;63855888;6325674
03215;PT. Antares Serpong Medika;Ruko Golden Boulevard Blok I no.7-8 BSD Tangerang Selatan;53161162;53161165
03216;PT. Nabeel Indo Impex;Jl. Danau Sunter Utara Blok C II No. 1-2 Lantai 2 Sunter Podomoro Jakarta Utara;6507252;6507252
03217;PT Pacific Biotekindo Intralab;Kompleks Perkantoran Taman Pulo Gebang Blok A3 No. 17-20 Jl. Raya Bekasi Km 24 Jakarta;4614066;4604692
03218;PT. Setia Manggala Abadi;Rukan Kencana Niaga I Blok D1/2U & 2T. Jl. Tqaman Aries, Meruya Utara Jakarta Barat;58900999;58901999
03219;SMITHS MEDICAL ; Jakarta;08119304055;0
03220;PT. Enagic Indonesia;ekiferdiyansaputra@gmail.com;087888658353;082310298458
033;Adin ( Es Doger );Jakarta;0000;0000
03320;Empat Sisi Film;Jl. Pandawa 1 Pasar Minggu Jakarta Selatan;081285325639;081311331971
03321;PT. Smora Sinar Sentosa;Ruko Pamulang Asri Blok A No. 1 Jl. Mujair Bambu Apus Pamulang Tangerang Selatan;74632397;74704659
03322;UD. Logam Tehnik;Jl. Raya Pagelaranf No 21 RT 02/01 Kel. Setu Cipayung Jakarta Timur;087880128250;84972586
03323;PT. Mitra Meditrans Indonesia;Jl. Duri I no 2A Jakarta;63863571;63854611
03324;PT. Multazam Sarana Makmur;Jl. Ry Ps. Minggu Km. 19,7 No. 14 E Pejaten Barat Jakarta;7990999;77887690
03325;Wynacom Unitama Sejahtera;Jl. Boulevard Barat Blok LC 7 No.15, Kelapa Gading, Jakarta Utara 14240;45876191;45676084, info@waynacom.com / www.wynacom.com
03326;PT Indomedi Solusi Integrasi;Menara BCA Lt. 50 Jl. M.H Thamrin No. 1 ;23585780;0
03327;PT InoDia;Perkantoran Kedoya Elok Plaza Blok DB no 24 Jalan Panjang, Kebon Jeruk Jakarta Barat ;58355891;58355892
03328;PT Glaxo Wellcome Indonesia;Menara Standard Chartered 35th fl. Jl. Prof. Dr. Satrio No. 164 Jakarta 12930;25532350;25532360
03329;PT. Golden Globe Medica;Sentra Indsutri Terpadu PIK, Blok E2 No. 25 Jakarta Utara;56982721;56982720
03330;PT. Bandung Scientific Technical Indonesia;Jl. Cempaka Putih Raya No. 65D, JAkarta Pusat 10510;4227329;42803185
03331;PT Joetsu Bisnis Solusi;Jl. Wolter Mongonsidi No. 107 Kebayoran Baru Jakarta 12180;72797612;72797615
03332;PT. Agro Sehat Indonesia;Jl. Poltangan III No. 3 Pejaten Timur Pasar Minggu Jakarta Selatan 12510;7813812;081310900943
034;Sanofi Pasteur;Jakarta;0811-13601143;081808113928
035;Badan Litbang Diklat Kumdil MA RI;Jalan Cikopo Selatan, Gadog, Megamendung, Sukamaju, Kec. Megamendung, Bogor, Jawa Barat 16770; (0251) 8249520; (0251) 8249520
036;SMK Kesehatan Bhakti Kencana Cimahi;Jl Encep Kartawiria No.91 Cimahi ;022-6630334;022-6630334
037;RS. Harapan Bunda;JL. Raya Bogor KM.22 No.44, Jakarta Timur;021-8400257;021-87781247
0385;IMM Jakarta Selatan;Jl. Antena VI Gg RQ II No. 20 RT 005/002 Radio Dalam Kebayoran Baru Jakarta Selatan;083876884237;081280902427
039;RS. UMUM DAERAH SAYANG KABUPATEN CIANJUR;Jl. Rumah Sakit No.1 ;0263-261026;0263-284277
0394;RSUD Tenriawaru Kelas B Kab. Bone Sulawesi Selatan;Jl. DR. Wahidin SUdiroHusodo No. 12 Kabupaten Bone;(0481) 21069;(0481) 26634
040;Pimpinan Daerah Pemuda Muhammadiyah Kota Bekasi;Jl. Kimangun Sarkoro No.45 Bekasi 17112;021- 8805084;021- 8805084
04001;ADIRA Insurance;Jl. Senen Raya No. 135 Jakarta;3451008;3511334
04002;PT. Askes (Persero);Jl. Proklamasi No. 94A Jakarta;3904093;3912493
04003;PT AsuransiReliance Indonesia;Jakarta;0;0
04004;PT JAMSOSTEK;Jl. Salemba Raya No 65 Jakarta;3905227;3905229
04005;PT GS BATTERY;Jakarta;0;0
04006;PT. Asuransi Jiwa Generali indonesia;Jl. HR Rasuna Said Blok X5 No 13 Jakarta;299963737;299963737
04007;PT. Century batteries Indonesia;Jl. Raya Bekasi Km 25 Cakung Jakarta;4600880;4601068
04008;Yayasan Kesejahteraan Karyawan Bank Indonesia;Jl. Deposito VI No 12 Jakarta;83795333;83795322
04009;Badan Mediasi Asuransi Indonesia;Jl HR Rasuna Said Kav. B-9 Jakarta;5274145;5274146
04010;PT. Askes (Persero);Jakarta;0;0
04011;Bapel PJPK Sint Carolus;Jl. Salemba Raya 33 Jakarta;3919627;3904303
04012;PT. Gunung Bara Utama;Jl.Asia Afrika No 8 Jakarta;57974410;57974410
04013;PT. Asuransi Jasa Indonesia (Persero);Jl. Mampang Prapatan Raya No 108 Jakarta;08151831534;0
04014;AJB Bumiputera 1912 Kantor Cabang Syariah Sawah Besar;Jl.Sukarjo Wiryopranoto No 2 BA Sawah Besar Jakarta;3867789;3444048
04015;Bumiputera;Jl. Jend. Sudirman Kav. 75 Jakarta;2512157;2512172
04016;PT. Administrasi Medika;Jl. Jendral Sudirman Kav.2 Jakarta Pusat-10220;021 57933299;021-57933266
04017;PT. Prudential Life Assurance;Jakarta;0;0
04018;PT. Jakarta International Conteiner Terminal;Jl. Sulawesi Ujung No. 1 Tanjung Priok Jakarta;43905111;43902446
04019;PT. Arvist Assurance;Jl. Jend. Sudirman ;57898189;7397116
04020;PT Indocement Tunggal Prakarsa Tbk;Jl. Jend. Sudirman Kav 70-71 Jakarta;2512121;2510066
04021;PT. Asuransi Jiwa InHealth Indonesia;Jl. MH. Thamrin No 12 Jakarta;3907037;3907137
04022;PT. Asuransi Jiwa Sinarmas MSIG;Jl. Mangga Dua Raya Jakarta;6257808;6257808
04023;PT. Mandom Indonesia Tbk;Jl. Yos Sudarso BY Pass Jakarta;6510061;6510069
04024;PT. Nayaka Era Husada;Jl. Tangkas Baru No 1 Jakarta Selatan;5221584;5260730
04025;PT. Flexindo Mandiri Utama Telecommunication;Jl. Boulevard Arta Gading Jakarta;45866039;45866039
04026;PT. Schneider;Jl. Pulo Buaran Raya III Kawasan Industri Pulo Gadung Jakarta;24575700;4603201
04027;AIA Financial Branch;Jakarta;0;0
04028;PT. Melati Puspamedika Sejahtera;Jl. Gelong Baru Utara No 5-8 Tomang Jakarta Barat;56962399;5638902
04029;PT Cahaya Medika Healthcare;Jl. DI Panjaitan No 45 By Pass Jakarta Timur;0811841689;0
04030;PT Indofood CBP Sukses Makmur Tbk;Jl. Ancol I No. 4-5 Ancol Barat Jakarta ;6907141;6905435
04031;PT Advance Medicare Corpora;Jakarta;0;0
04032;Yayasan Baitul Maal BRI;Jl. Jend. Sudirman Kav 44-46 Tromol Pos 1094/1000 Jakarta;5752724;5752724
04033;Vanbreda International;Jakarta;21780557;21781499
04034;PT. Unira Elcarona;Jl. Hijau Daun Raya No. 11A cawang Kapling- Jakarta Timur;8196053;8564405
04035;PT AXA Mandiri Financial Services;Jl. Jend. Sudirman No. 9 Jakarta;72789988;72783739
04036;PT. Angkasa Citra Sarana Catering Service (Aerofood ACS);Aerofoof ACS Building Jakarta;5501750;5501751
04037;PT. Angkasa Pura II (Persero);Bandara Soetta, gd 600;5505074;5502528
04038;Asuransi Jiwa Megalife;Menara Bank Mega Lt 22 Jl. Kapten tendean Kav 12-14 A Jakarta;79175577;79198700
04039;Asuransi Astra Buana. PT;Jl. TB Simatupang Kav 15 Lebak Bulus, Cilandak Jakarta 12440;75900800;7660005
04040;Jasindo Takaful;Graha MR-21 (Graha Jasindo) lt 10, Jl. Menteng Raya No 21 Jakarta ;39831974;39831976
04041;PT. QSmart Assistance;Jl. Sungai Sambas III No 5 Jakarta;7233444;7205662
04042;PT Jemariku Indonesia (Econo Card);Jl. Jakarta Raya Blok D1 No 128 Bekasi Jaya Indah, Bekasi;8805266;8805266
04043;PT Jasa Marga (Persero), Tbk ;Plaza Tol Taman Mini Indonesia Indah - Jakarta;0;0
04044;Tirta TPA - ASO;Jakarta;0;0
04045;PT Asuransi Allianz Life Indonesia;Jakarta;29269999;29268710
04046;PT Hexindo Adiperkasa Tbk;Kawasan Industri Pulo Gadung Jl. Pulo Kambing II Kav I-II No 33 Jakarta;4611888;4611886
04047;PT Great Eastern Life Indonesia;Jl. H.R. Rasuna Said Blok X-5 Kav. 1-2 Jakarta Selatan;2554 3888;5794 4717
04048;PT. Grahacom ;Jl. Boulovard Barat Raya , Kelapa Gading Jakarta Utara;021 -29574410;021-45859134
04049;Global Provider Network  - Healix International;Jakarta;44442084817817;0
04050;Yayasan Kesehatan Bank Mandiri;Jl. Mampang Prapatan Raya No. 61 Jakarta;79199633;79199634
04051;PT. Asih Eka Abadi;Jl. Puri Sakti No. 10 Cipete Jakarta;7506001;7506002
04052;PT. A.J. Central Asia Raya;Wisma Asia, Jl. Letjend S. Parman Kav. 79 Slipi Jakarta Barat;5637902;5637901
04053;PT. Indonesia Power;Jl. Laksm (L) RE Martadinata Tanjung Priok Jakarta;4353914;43936461
04054;PT Medical Asistance Health Care;Jl. Pengadeganautara 08/06 no 19 a Jakarta Selatan;7975328;7990847
04055;PT. Hardlent Medika Husada;Jl. Sultan Hasanudin No. 72B Tambun, Bekasi;88325404;88325404
04056;PT Holcim Indonesia;Jakarta;0;0
04057;Unit Pelayanan Pasien Jamainan RSUPN Dr. Cipto Mangunkusumo;Jakarta;0;0
04058;Pelita Air ;Jl. Abdul Muis No. 52-56 A Jakarta Pusat ;2312030;2312063
04059;PT. Asuransi Jiwasraya (Persero) Jakarta III Regional Office;Jl. Cikini Raya No. 97 Jakarta;39122208;31926119
04060;PT Asuransi Jiwa Tugu Mandiri;Wisma Tugu Raden Saleh Lt 1,2,4 & 5. Jl. Raden Saleh No 44 Jakarta ;31906740;31907158
04061;PT Darmex Agro;Menara Palma 27th Floor, Jl. HR Rasuna Said Blok X2 Kav. 6 Kuningan Jakarta Selatan;57957575;57957568
04062;International SOS;Cipete Jakarta;7505973;7506002
04063;PT Equity Life Indonesia;Wisma Sudirman 1st-3rd A floor, Jl. Jend. Sudirman Kav. 34 Jakarta;5739288;5700672
04064;PT. Buana Varia Komputama;Jl. Pakubuwono VI No. 24 Jakarta;7265907;7265911
04065;Asuransimitra;Jakarta;23772200;65311150
04066;PT. Mitra Medika Utama;Jl. Remaja No. 23 Cempaka Baru Kemayoran, Jakarta Pusat 10460;42800805;42808410
04067;Prudential;Excellent Financial Group (Unit Kurnia) Multivision Tower Lt. 5 Jl. Kuningan Mulia Lot 9 B, Jaksel;0;0
04068;PT. Hartech Indonesia;Jakarta;0;0
04069;McDonald's Indonesia / PT. Rekso Nasional Food;Graha Rekso Building 5th Floor, Jl. Bulevar Artha Gading Kav. A1 Kelapa Gading Jakarta Utara;45856199;08118186101
04070;PT. Buana Kasih Assistance;Sentra Arteri Mas Jl. Sultan Iskandar Muda No. 10K Arteri Pondok Indah Jakara 12241;7292111;7291222
04071;PT. Eastern Polymer;Rudy Yulianto (ruud_legal@yahoo.com);0;0
04072;PT. Pan Pacific Insurance;Graha Pratama lt 6, Jl. MT. Haryono Kav. 15 Jakarta 12810;83704309;83704264
04073;PT Asuransi Jiwa Mandiri Inhealth Indonesia Kantor Pelayanan Tangerang;Jl. Teuku Umar Blok B No. 5-6 Ruko Teuku Umar Karawaci Tangerang;55761605;55761607
04074;PT. GS Battery;Jl. Laksamada Muda Yos Sudarso Sunter I, Jakarta Utara 14350;6518971;6519758
04075;PT. Brother Strategic NSS Parking;World Trade Centre 5, 3A floor. Jl. Jend, Sudirman Kav. 29-31 Jakarta;25985031;25985030
04076;PT. Asuransi Jiwa Bringin Jiwa Sejahtera;Graha Irama lt 2,5,6,11 & 15. Jln. HR Rasuna Said Blok X-1 Kav. 1-2 Jakarta 12950;5261260;5261258
041;DEEP TRANCE INSTITUT;Bukit Golf Blok D4 No. 14 Cibubur, Jakarta Timur;087788817210;087788817210
04177;Hikmah Makna Aksara. PT;Gedung Sindo, Lantai 5 Jl. KH Wahid Hasyim No. 38 Jakarta 10340;3146061;3146411
042;PT. Buah Hatiku Global;Taman Sunter Agung 2 Blok D No.3, Tanjung Priok , Jakarta Utara;021-22655435;021-22655435
043;Pusat Penelitian Kebakaran Indonesia (P2KI);Jl. Benyamin Sueb No.40 Kemayoran Jakarta Pusat ;021-29457586;021-29457586
044;EQUILAB INTERNATIONAL;Jl. RS. Fatmawati Persil 33, Jakarta ;021-7695513;021-7509668
0448;SMK Budi Asih;Jl. Bukittinggi No. 3 Jakarta Selatan 12970;8305808;8309770
045;Politeknik Kesehatan Muhammadiyah Makasar;Jl. Dr. Ratulangi No.101 Makasar;0411-876571;04711-876571
046;Lembaga Penyusunan Norma Strategi Pedoman Kebijakan (NSPK);Jakarta ;081310271307;081310271307
047;Pusat Data PERSI;Jl. Prof. Dr. Soepomo SH No.231 Tebet Jakarta Selatan 12870;021 - 83782901;021 - 83782901
048;Republika cab daerah Yogyakarta ;Jl. Perahu No.4 Kota Baru Yogyakarta;081328785239;081328785239
